"County","Year","Precinct","ElectionDay","%ElectionDay","AbsenteeMail","%AbsenteeMail","AdvanceInPerson","%AdvanceInPerson","Provisional","%Provisional"
"GWINNETT",2018,"BAYCREEK K",953,40.989247311828,159,6.83870967741935,1202,51.6989247311828,11,0.473118279569892
"GWINNETT",2018,"CATES K",968,58.5956416464891,72,4.35835351089588,604,36.5617433414044,8,0.484261501210654
"GWINNETT",2018,"BAYCREEK C",1658,43.827650013217,194,5.12820512820513,1919,50.7269362939466,12,0.317208564631245
"GWINNETT",2018,"CATES L",1141,48.1231547870097,143,6.03121045972164,1077,45.4238717840574,10,0.421762969211303
"GWINNETT",2018,"DULUTH E",1182,47.9318734793187,162,6.56934306569343,1099,44.566098945661,23,0.932684509326845
"GWINNETT",2018,"GOODWINS D",1294,55.4650664380626,144,6.17231033004715,875,37.5053579082726,20,0.85726532361766
"GWINNETT",2018,"LAWRENCEVILLE G",794,52.6525198938992,94,6.23342175066313,599,39.7214854111406,21,1.39257294429708
"GWINNETT",2018,"LAWRENCEVILLE H",1222,50.5376344086022,160,6.61703887510339,1024,42.3490488006617,12,0.496277915632754
"GWINNETT",2018,"MARTINS F",682,56.4102564102564,87,7.19602977667494,427,35.3184449958644,13,1.0752688172043
"GWINNETT",2018,"PINCKNEYVILLE S",964,58.1423401688782,149,8.98673100120627,534,32.2074788902292,11,0.663449939686369
"GWINNETT",2018,"ROCKBRIDGE E",1149,49.7618016457341,120,5.19705500216544,999,43.2654828930273,41,1.77566045907319
"GWINNETT",2018,"SUGAR HILL E",951,50.3174603174603,120,6.34920634920635,796,42.1164021164021,23,1.21693121693122
"GWINNETT",2018,"LAWRENCEVILLE I",944,53.5450935904708,126,7.14690867838911,684,38.7975042541123,9,0.510493477027794
"GWINNETT",2018,"BAYCREEK D",1232,45.0786681302598,167,6.11050128064398,1323,48.4083424807903,11,0.402488108305891
"GWINNETT",2018,"BERKSHIRE J",828,45.519516217702,93,5.1126992853216,891,48.9829576690489,7,0.384826827927433
"GWINNETT",2018,"CATES M",1295,49.6549079754601,194,7.43865030674847,1111,42.5996932515337,8,0.306748466257669
"GWINNETT",2018,"CATES N",821,50.5853357979051,110,6.77757239679606,687,42.3290203327172,5,0.308071472581639
"GWINNETT",2018,"DULUTH F",1292,50.7064364207221,183,7.18210361067504,1047,41.0910518053375,26,1.02040816326531
"GWINNETT",2018,"DULUTH G",936,53.7005163511188,109,6.25358577165806,687,39.4148020654045,11,0.631095811818703
"GWINNETT",2018,"GOODWINS E",1543,52.9876373626374,230,7.89835164835165,1121,38.4958791208791,18,0.618131868131868
"GWINNETT",2018,"GOODWINS F",888,52.8256989886972,133,7.91195716835217,648,38.5484830458061,12,0.713860797144557
"GWINNETT",2018,"PINCKNEYVILLE T",871,56.084996780425,146,9.4011590470058,525,33.8055376690277,11,0.708306503541533
"GWINNETT",2018,"SUWANEE B",878,34.3102774521297,138,5.39273153575615,1536,60.0234466588511,7,0.273544353262993
"GWINNETT",2018,"PINCKNEYVILLE U",825,67.2371638141809,73,5.94947025264874,322,26.2428687856561,7,0.570497147514263
"GWINNETT",2018,"PUCKETTS B",825,45.4045129334067,85,4.67804072647221,896,49.3120528343423,11,0.605393505778756
"GWINNETT",2018,"BERKSHIRE L",915,57.9847908745247,120,7.60456273764259,526,33.3333333333333,17,1.07731305449937
"GWINNETT",2018,"ROCKBRIDGE F",1046,30.2749638205499,211,6.10709117221418,2178,63.0390738060782,20,0.578871201157742
"GWINNETT",2018,"SUGAR HILL F",1262,57.2855197458012,109,4.94779845665002,817,37.0857921016795,15,0.680889695869269
"GWINNETT",2018,"SUWANEE C",1238,43.6530324400564,209,7.36953455571227,1337,47.1438645980254,52,1.83356840620592
"GWINNETT",2018,"CATES O",494,57.5087310826543,39,4.54016298020955,324,37.7182770663562,2,0.232828870779977
"GWINNETT",2018,"BAYCREEK E",935,53.8904899135447,101,5.82132564841499,695,40.0576368876081,4,0.230547550432277
"GWINNETT",2018,"BERKSHIRE M",581,52.3423423423423,56,5.04504504504505,469,42.2522522522523,4,0.36036036036036
"GWINNETT",2018,"MARTINS G",684,59.1184096802074,74,6.39585133967156,390,33.7078651685393,9,0.777873811581677
"GWINNETT",2018,"DULUTH H",741,45.3211009174312,188,11.4984709480122,701,42.8746177370031,5,0.305810397553517
"GWINNETT",2018,"BERKSHIRE N",657,32.1114369501466,130,6.35386119257087,1255,61.3391984359726,4,0.195503421309873
"GWINNETT",2018,"PINCKNEYVILLE V",390,47.2154963680387,63,7.6271186440678,357,43.2203389830509,16,1.93704600484262
"GWINNETT",2018,"PINCKNEYVILLE W",1230,56.6820276497696,146,6.72811059907834,774,35.668202764977,20,0.921658986175115
"GWINNETT",2018,"MARTINS H",1310,52.1704500199124,223,8.88092393468738,963,38.3512544802867,15,0.597371565113501
"GWINNETT",2018,"MARTINS I",956,55.3561088592936,161,9.32252460914881,593,34.3370005790388,17,0.984365952518819
"GWINNETT",2018,"MARTINS J",1052,57.5177692728267,122,6.67031164570804,635,34.7184253690541,20,1.09349371241115
"GWINNETT",2018,"GARNERS F",474,46.3796477495108,45,4.40313111545988,499,48.825831702544,4,0.391389432485323
"GWINNETT",2018,"BERKSHIRE O",887,54.1183648566199,106,6.46735814521049,637,38.8651616839536,9,0.549115314215985
"GWINNETT",2018,"BERKSHIRE P",396,55.6179775280899,63,8.84831460674157,245,34.4101123595506,8,1.12359550561798
"GWINNETT",2018,"PINCKNEYVILLE X",1096,51.2868507253159,219,10.2480112306972,817,38.2311651848386,5,0.233972859148339
"GWINNETT",2018,"ROCKBRIDGE G",1159,36.6192733017378,237,7.48815165876777,1728,54.5971563981043,41,1.29541864139021
"GWINNETT",2018,"PINCKNEYVILLE Y",785,56.5154787616991,64,4.60763138948884,515,37.077033837293,25,1.79985601151908
"GWINNETT",2018,"GOODWINS G",772,57.3977695167286,70,5.20446096654275,493,36.6542750929368,10,0.743494423791822
"GWINNETT",2018,"PINCKNEYVILLE Z",886,66.8679245283019,95,7.16981132075472,342,25.811320754717,2,0.150943396226415
"GWINNETT",2018,"PINCKNEYVILLE A1",1178,62.8937533368927,160,8.54244527495996,528,28.1900694073679,7,0.373731980779498
"GWINNETT",2018,"LAWRENCEVILLE J",633,55.0434782608696,81,7.04347826086957,430,37.3913043478261,6,0.521739130434783
"GWINNETT",2018,"GOODWINS H",843,53.7284894837476,110,7.01083492670491,603,38.4321223709369,13,0.82855321861058
"GWINNETT",2018,"DUNCANS B",1623,53.160825417622,151,4.94595479855879,1273,41.6966917785784,6,0.196528005240747
"GWINNETT",2018,"SUWANEE D",1415,49.7888810696693,171,6.01688951442646,1241,43.6664320900774,15,0.527797325826882
"GWINNETT",2018,"SUWANEE E",1102,41.8057663125948,188,7.13201820940819,1325,50.2655538694992,21,0.796661608497724
"GWINNETT",2018,"LAWRENCEVILLE K",1029,55.4418103448276,111,5.98060344827586,710,38.2543103448276,6,0.323275862068966
"GWINNETT",2018,"HARBINS B",1004,39.0813546126898,95,3.69793694044375,1466,57.0650058388478,4,0.155702608018684
"GWINNETT",2018,"BAYCREEK F",1229,46.3074604370761,179,6.74453654860588,1236,46.5712132629992,10,0.376789751318764
"GWINNETT",2018,"PUCKETTS C",853,48.0022509848058,102,5.74001125492403,806,45.3573438379291,16,0.900393922341024
"GWINNETT",2018,"HOG MOUNTAIN C",1236,54.7872340425532,123,5.45212765957447,888,39.3617021276596,9,0.398936170212766
"GWINNETT",2018,"ROCKYCREEK B",1398,48.8469601677149,130,4.54227812718379,1326,46.3312368972746,8,0.279524807826695
"GWINNETT",2018,"DULUTH I",1270,46.6740169055494,301,11.0621095185594,1146,42.1168687982359,4,0.147004777655274
"GWINNETT",2018,"MARTINS K",1431,54.0407854984894,172,6.49546827794562,1022,38.595166163142,23,0.868580060422961
"GWINNETT",2018,"SUWANEE H",1044,43.0870821295914,193,7.96533223276929,1164,48.0396203054065,22,0.907965332232769
"GWINNETT",2018,"SUGAR HILL G",892,52.1028037383178,90,5.25700934579439,714,41.7056074766355,16,0.934579439252336
"GWINNETT",2018,"SUWANEE F",1097,50.1829826166514,143,6.5416285452882,933,42.6806953339433,13,0.594693504117109
"GWINNETT",2018,"LAWRENCEVILLE L",1353,49.5604395604396,189,6.92307692307692,1173,42.967032967033,15,0.549450549450549
"GWINNETT",2018,"LAWRENCEVILLE M",1543,46.2391369493557,187,5.60383578064129,1585,47.4977524722805,22,0.659274797722505
"GWINNETT",2018,"BAYCREEK G",1563,47.8127867849495,175,5.35331905781585,1517,46.4056286326094,14,0.428265524625268
"GWINNETT",2018,"BAYCREEK H",1726,46.8512486427796,217,5.89033659066232,1732,47.014115092291,9,0.244299674267101
"GWINNETT",2018,"BAYCREEK I",1297,41.7982597486304,196,6.31646793425717,1595,51.4018691588785,15,0.483403158233967
"GWINNETT",2018,"BERKSHIRE Q",550,52.531041069723,56,5.34861509073543,435,41.5472779369628,6,0.573065902578797
"GWINNETT",2018,"GOODWINS I",896,56.7447751741609,128,8.10639645345155,548,34.7055098163395,7,0.443318556048132
"GWINNETT",2018,"DULUTH K",551,52.7272727272727,55,5.26315789473684,429,41.0526315789474,10,0.956937799043062
"GWINNETT",2018,"HARBINS C",965,59.1299019607843,76,4.65686274509804,584,35.7843137254902,7,0.428921568627451
"GWINNETT",2018,"ROCKYCREEK C",1362,46.2321792260692,133,4.51459606245757,1445,49.0495587236931,6,0.203665987780041
"GWINNETT",2018,"LAWRENCEVILLE N",617,48.9294210943695,78,6.18556701030928,544,43.1403647898493,22,1.74464710547185
"GWINNETT",2018,"PUCKETTS D",892,44.4444444444444,142,7.07523667164923,957,47.6831091180867,16,0.797209765819631
"GWINNETT",2018,"SUWANEE G",1157,53.4905224225613,137,6.333795654184,854,39.4822006472492,15,0.693481276005548
"GWINNETT",2018,"BAYCREEK J",1218,46.5063001145475,161,6.14738449789996,1231,47.0026727758687,9,0.343642611683849
"HALL",2018,"01-Wilson",1161,34.0269636576788,220,6.44783118405627,2028,59.4372801875733,3,0.0879249706916764
"HALL",2018,"02-Chicopee",794,56.7142857142857,75,5.35714285714286,527,37.6428571428571,4,0.285714285714286
"HALL",2018,"03-Oakwood I",773,64.0961857379768,43,3.56550580431177,387,32.089552238806,3,0.248756218905473
"HALL",2018,"04-Oakwood II",1337,55.8946488294314,88,3.67892976588629,958,40.0501672240803,9,0.376254180602007
"HALL",2018,"05-Flowery Branch I",1423,59.8402018502944,106,4.45752733389403,846,35.5761143818335,3,0.126156433978133
"HALL",2018,"06-Flowery Branch II",1176,64.3326039387308,77,4.21225382932166,572,31.2910284463895,3,0.164113785557987
"HALL",2018,"07-Roberts",1892,60.9929078014184,170,5.48033526756931,1040,33.5267569310123,0,0
"HALL",2018,"08-Morgan I",1483,65.7649667405765,96,4.25720620842572,676,29.9778270509978,0,0
"HALL",2018,"09-Morgan II",1549,58.3647324792766,141,5.31273549359457,961,36.2094951017332,3,0.113036925395629
"HALL",2018,"10-Candler",1834,61.7092866756393,129,4.34051144010767,1004,33.7819650067295,5,0.168236877523553
"HALL",2018,"11-Tadmore",1392,61.674789543642,128,5.67124501550731,726,32.1665928223305,11,0.487372618520159
"HALL",2018,"12-Glade",1089,58.9924160346696,115,6.2296858071506,641,34.7237269772481,1,0.0541711809317443
"HALL",2018,"13-Lula",1296,74.0571428571428,53,3.02857142857143,394,22.5142857142857,7,0.4
"HALL",2018,"14-Clermont",1469,72.0098039215686,57,2.79411764705882,508,24.9019607843137,6,0.294117647058824
"HALL",2018,"15-Quillians",1108,64.0462427745665,68,3.93063583815029,553,31.9653179190751,1,0.0578034682080925
"HALL",2018,"16-Bark Camp",1824,59.1247974068071,128,4.14910858995138,1126,36.4991896272285,7,0.226904376012966
"HALL",2018,"17-Chestatee",1216,55.8566835094166,93,4.27193385392742,863,39.6417087735416,5,0.229673863114378
"HALL",2018,"18-Fork",1178,56.0418648905804,85,4.04376784015224,837,39.8192197906755,2,0.0951474785918173
"HALL",2018,"19-Whelchel",1477,58.0353634577603,121,4.75442043222004,944,37.0923379174853,3,0.117878192534381
"HALL",2018,"20-West Whelchel",1501,56.0911808669656,205,7.66068759342302,955,35.6875934230194,15,0.560538116591928
"HALL",2018,"21-Gainesville I",1112,55.7393483709273,126,6.31578947368421,752,37.6942355889724,5,0.25062656641604
"HALL",2018,"22-Gainesville II",681,51.6691957511381,185,14.0364188163885,448,33.9908952959029,4,0.303490136570561
"HALL",2018,"23-Gainesville III",1005,55.4024255788313,113,6.22932745314223,692,38.1477398015436,4,0.220507166482911
"HALL",2018,"24-Gainesville IV",698,51.6272189349112,81,5.99112426035503,572,42.3076923076923,1,0.0739644970414201
"HALL",2018,"25-Gainesville V",446,61.4325068870523,34,4.6831955922865,244,33.6088154269972,2,0.275482093663912
"HALL",2018,"26-Gillsville",528,79.7583081570997,25,3.77643504531722,106,16.012084592145,3,0.453172205438067
"HALL",2018,"27-Big Hickory",1519,62.4588815789474,100,4.11184210526316,813,33.4292763157895,0,0
"HALL",2018,"28-Friendship I",2651,51.4857253835696,404,7.84618372499514,2091,40.6098271509031,3,0.0582637405321422
"HALL",2018,"29-Friendship II",1175,64.3835616438356,79,4.32876712328767,565,30.958904109589,6,0.328767123287671
"HALL",2018,"30-Friendship III",1487,59.4087095485418,89,3.55573312025569,922,36.8357970435477,5,0.199760287654814
"HALL",2018,"31-Friendship IV",1167,64.0153592978607,59,3.23642347778387,597,32.7482172243555,0,0
"HENRY",2018,"LOCUST GROVE",974,28.1259023967658,191,5.51544903263067,2292,66.185388391568,6,0.173260179035518
"HENRY",2018,"TUSSAHAW",846,42.2155688622754,63,3.1437125748503,1093,54.5409181636727,2,0.0998003992015968
"HENRY",2018,"SANDY RIDGE",1243,45.1835696110505,74,2.68993093420574,1425,51.7993456924755,9,0.327153762268266
"HENRY",2018,"WESTSIDE",1191,39.8461023753764,197,6.59083305453329,1578,52.7935764469722,23,0.7694881231181
"HENRY",2018,"LOWES",1839,35.3110599078341,311,5.9715821812596,3051,58.5829493087558,7,0.134408602150538
"HENRY",2018,"SOUTH HAMPTON",1065,34.3105670103093,192,6.18556701030928,1842,59.3427835051546,5,0.161082474226804
"HENRY",2018,"NORTH HAMPTON",1176,30.379746835443,205,5.29578920175665,2485,64.1952983725136,5,0.129165590286748
"HENRY",2018,"MT. CARMEL",1072,34.2930262316059,212,6.78182981445937,1839,58.8291746641075,3,0.0959692898272553
"HENRY",2018,"RED OAK",1182,34.7136563876652,190,5.58002936857562,2028,59.5594713656388,5,0.146842878120411
"HENRY",2018,"WESLEY LAKES",1108,36.1618798955614,167,5.45039164490862,1783,58.1919060052219,6,0.195822454308094
"HENRY",2018,"MCDONOUGH",410,29.4328786791098,91,6.53266331658291,891,63.9626704953338,1,0.0717875089734386
"HENRY",2018,"MCMULLEN",924,39.8104265402844,103,4.4377423524343,1292,55.6656613528652,2,0.0861697544161999
"HENRY",2018,"EAST LAKE",823,37.9437528815122,90,4.149377593361,1254,57.8146611341632,2,0.0922083909635777
"HENRY",2018,"HICKORY FLAT",1161,35.7120885881267,166,5.10612119347893,1920,59.0587511534912,4,0.123039064903107
"HENRY",2018,"STOCKBRIDGE EAST-WEST",1288,34.4569288389513,212,5.67148207597646,2227,59.5773140716961,11,0.294275013376137
"HENRY",2018,"STAGECOACH",664,35.356762513312,52,2.76890308839191,1154,61.4483493077742,8,0.425985090521832
"HENRY",2018,"COTTON INDIAN",996,37.7558756633814,105,3.98028809704321,1529,57.9605761940864,8,0.303260045489007
"HENRY",2018,"PLEASANT GROVE",934,35.4863221884498,121,4.59726443768997,1572,59.726443768997,5,0.189969604863222
"HENRY",2018,"AUSTIN ROAD",606,27.9005524861878,85,3.9134438305709,1478,68.0478821362799,3,0.138121546961326
"HENRY",2018,"SWAN LAKE",711,33.3802816901408,99,4.64788732394366,1315,61.7370892018779,5,0.234741784037559
"HENRY",2018,"SHAKERAG",783,31.8811074918567,123,5.00814332247557,1545,62.9071661237785,5,0.203583061889251
"HENRY",2018,"ELLENWOOD",681,24.114730878187,173,6.12606232294618,1969,69.7237960339943,1,0.0354107648725212
"HENRY",2018,"UNITY GROVE",973,33.5286009648518,104,3.58373535492764,1820,62.7153687112336,5,0.172294968986906
"HENRY",2018,"SHILOH",771,35.910572892408,135,6.28784350256171,1231,57.3358174196553,10,0.465766185374942
"HENRY",2018,"PATES CREEK",1140,36.2364907819453,203,6.45263827082009,1798,57.1519389701208,5,0.158931977113795
"HENRY",2018,"OAKLAND",984,35.8993068223276,162,5.91025173294418,1589,57.9715432323969,6,0.218898212331266
"HENRY",2018,"LAKE DOW",1099,34.6906565656566,99,3.125,1969,62.1527777777778,1,0.0315656565656566
"HENRY",2018,"FLIPPEN",858,29.6988577362409,221,7.6497057805469,1806,62.5129802699896,4,0.138456213222568
"HENRY",2018,"STOCKBRIDGE CENTRAL",894,39.1076115485564,101,4.41819772528434,1279,55.9492563429571,12,0.5249343832021
"HENRY",2018,"KELLEYTOWN",1032,45.0261780104712,91,3.97033158813264,1167,50.9162303664921,2,0.087260034904014
"HENRY",2018,"LIGHTHOUSE",731,31.0403397027601,143,6.07218683651805,1478,62.76008492569,3,0.127388535031847
"HENRY",2018,"DUTCHTOWN",619,37.1325734853029,97,5.81883623275345,946,56.748650269946,5,0.299940011997601
"HENRY",2018,"MT. BETHEL",1135,55.4740957966764,58,2.83479960899316,848,41.4467253176931,5,0.244379276637341
"HENRY",2018,"GROVE PARK",702,36.4296834457706,61,3.16554229372081,1164,60.4047742605086,0,0
"HENRY",2018,"LAKE HAVEN",898,34.5517506733359,108,4.15544440169296,1590,61.177375913813,3,0.115429011158138
"HENRY",2018,"MCDONOUGH CENTRAL",595,24.0112994350282,151,6.09362389023406,1727,69.6933010492332,5,0.201775625504439
"HENRY",2018,"TIMBERRIDGE",602,45.3313253012048,41,3.08734939759036,684,51.5060240963855,1,0.0753012048192771
"PAULDING",2018,"SHELTON ELEM SCHOOL",3935,40.5921188363936,606,6.25128945739633,5145,53.0740664328451,8,0.082525273364968
"PAULDING",2018,"BURNT HICKORY PARK",1610,46.3576158940397,133,3.82954218255111,1724,49.6400806219407,6,0.172761301468471
"PAULDING",2018,"MOSES MIDDLE SCHOOL",2011,45.6837800999546,199,4.52067242162653,2186,49.6592457973648,6,0.136301681054066
"PAULDING",2018,"WEST RIDGE CHURCH",3306,38.8347233642664,449,5.27428638552802,4748,55.7735228474098,10,0.117467402795724
"PAULDING",2018,"WATSON GOVT COMPLEX",1807,33.7757009345794,353,6.5981308411215,3185,59.5327102803738,5,0.0934579439252337
"PAULDING",2018,"SARA RAGSDALE ELM SC",1212,46.4189965530448,144,5.51512830333206,1252,47.9509766373037,3,0.114898506319418
"PAULDING",2018,"PAULDING CO HIGH SC",1216,39.0369181380417,168,5.39325842696629,1721,55.2487961476726,10,0.321027287319422
"PAULDING",2018,"HIRAM HIGH SCHOOL",2093,38.5167464114833,396,7.28744939271255,2933,53.974972396025,12,0.220831799779168
"PAULDING",2018,"TAYLOR FARM PARK",2117,38.096095015296,294,5.29062443764621,3140,56.5053086197589,6,0.107971927298902
"PAULDING",2018,"AUSTIN MIDDLE SCHOOL",1813,43.2181168057211,199,4.74374255065554,2173,51.7997616209774,10,0.238379022646007
"PAULDING",2018,"NEBO ELEMENTARY SCH",2371,43.4567448680352,237,4.34384164222874,2843,52.1077712609971,5,0.0916422287390029
"PAULDING",2018,"CARL SCOGGINS MID SC",1582,45.1355206847361,129,3.68045649072753,1792,51.1269614835949,2,0.0570613409415121
"CHEROKEE",2016,"AIR ACRES",813,43.2216905901116,120,6.37958532695375,947,50.3455608718767,1,0.0531632110579479
"CHEROKEE",2016,"ARNOLD MILL",1203,40.7382323061294,153,5.18117168980698,1597,54.0805960040637,0,0
"CHEROKEE",2016,"AVERY",679,33.697270471464,96,4.76426799007444,1240,61.5384615384615,0,0
"CHEROKEE",2016,"BALL GROUND",650,28.2731622444541,65,2.82731622444541,1583,68.8560243584167,1,0.0434971726837756
"CHEROKEE",2016,"BASCOMB",1100,40.9988818486769,107,3.98807305255311,1476,55.01304509877,0,0
"CHEROKEE",2016,"BELLS",1594,51.3696422816629,135,4.3506284241057,1372,44.2152755398002,2,0.0644537544311956
"CHEROKEE",2016,"BOOTH",901,32.7279331638213,182,6.61096985107156,1668,60.5884489647657,2,0.0726480203414457
"CHEROKEE",2016,"BRADSHAW",809,27.0659083305453,150,5.01840080294413,2030,67.9156908665105,0,0
"CHEROKEE",2016,"BRIDGEMILL",1260,36.734693877551,202,5.88921282798834,1967,57.3469387755102,1,0.0291545189504373
"CHEROKEE",2016,"CANTON",1104,31.4171883892999,203,5.77689243027888,2207,62.8059191804212,0,0
"CHEROKEE",2016,"CARMEL",1032,45.704162976085,115,5.09300265721878,1111,49.2028343666962,0,0
"CHEROKEE",2016,"WOODSTOCK",1179,33.7242562929062,157,4.4908466819222,2160,61.7848970251716,0,0
"CHEROKEE",2016,"CLAYTON",805,35.8414959928762,71,3.16117542297418,1370,60.9973285841496,0,0
"CHEROKEE",2016,"CONNS CREEK",225,46.6804979253112,14,2.9045643153527,243,50.4149377593361,0,0
"CHEROKEE",2016,"DEER RUN",964,48.3935742971888,86,4.31726907630522,941,47.2389558232932,1,0.0502008032128514
"CHEROKEE",2016,"DIXIE",1415,42.8268765133172,199,6.02300242130751,1688,51.089588377724,2,0.0605326876513317
"CHEROKEE",2016,"FREEHOME",1569,44.8157669237361,183,5.22707797772065,1749,49.9571550985433,0,0
"CHEROKEE",2016,"HICKORY FLAT",1244,34.6807917479788,159,4.43267354335099,2183,60.858656258712,1,0.0278784499581823
"CHEROKEE",2016,"HIGHTOWER",848,38.5454545454545,87,3.95454545454545,1265,57.5,0,0
"CHEROKEE",2016,"HILLSIDE",824,35.609334485739,135,5.83405358686258,1355,58.5566119273984,0,0
"CHEROKEE",2016,"HOLLY SPRINGS",689,43.3060967944689,58,3.64550597108737,843,52.9855436832181,1,0.0628535512256442
"CHEROKEE",2016,"KELLOGG",1481,49.3009320905459,119,3.96138482023968,1402,46.6711051930759,2,0.066577896138482
"CHEROKEE",2016,"LIBERTY",1747,37.3290598290598,227,4.85042735042735,2703,57.7564102564102,3,0.0641025641025641
"CHEROKEE",2016,"LITTLE RIVER",1581,35.5360755225893,364,8.18161384580805,2503,56.2598336704877,1,0.0224769611148573
"CHEROKEE",2016,"MACEDONIA",1062,34.7058823529412,121,3.95424836601307,1877,61.3398692810458,0,0
"CHEROKEE",2016,"MOUNTAIN ROAD",878,41.8493803622498,96,4.57578646329838,1124,53.5748331744519,0,0
"CHEROKEE",2016,"OAK GROVE",1075,49.4252873563218,97,4.45977011494253,1003,46.1149425287356,0,0
"CHEROKEE",2016,"R M MOORE",869,43.5370741482966,74,3.70741482965932,1053,52.7555110220441,0,0
"CHEROKEE",2016,"R T JONES",438,33.2826747720365,59,4.48328267477204,818,62.1580547112462,1,0.0759878419452888
"CHEROKEE",2016,"ROSECREEK",1113,42.2711735662742,120,4.55753892897835,1400,53.1712875047474,0,0
"CHEROKEE",2016,"SALACOA",298,68.6635944700461,20,4.60829493087558,116,26.7281105990783,0,0
"CHEROKEE",2016,"SIXES",865,42.0310981535471,85,4.13022351797862,1108,53.8386783284742,0,0
"CHEROKEE",2016,"SUTALLEE",852,54.5454545454545,49,3.13700384122919,661,42.3175416133163,0,0
"CHEROKEE",2016,"TEASLEY",1894,41.3627429569775,192,4.19305525223848,2492,54.4223629613453,1,0.0218388294387421
"CHEROKEE",2016,"TOONIGH",1592,39.4939221036964,167,4.14289258248574,2272,56.3631853138179,0,0
"CHEROKEE",2016,"UNION HILL",1177,45.2344350499616,124,4.76556495003843,1301,50,0,0
"CHEROKEE",2016,"UNIVETER",930,28.2588878760255,136,4.13248252810696,2225,67.6086295958675,0,0
"CHEROKEE",2016,"VICTORIA",850,44.5259298061812,72,3.77160817181771,985,51.5976951283395,2,0.104766893661603
"CHEROKEE",2016,"WALESKA",787,47.2672672672673,87,5.22522522522523,790,47.4474474474475,1,0.0600600600600601
"CHEROKEE",2016,"WILDCAT",830,40.9876543209877,77,3.80246913580247,1118,55.2098765432099,0,0
"CHEROKEE",2016,"WOODLANDS",1365,57.7900084674005,153,6.47756138865368,843,35.6900931414056,1,0.0423370025402202
"CHEROKEE",2016,"NEESE",1962,44.8457142857143,249,5.69142857142857,2162,49.4171428571429,2,0.0457142857142857
"CLAYTON",2016,"ELLENWOOD",943,27.3174971031286,101,2.92584009269988,2404,69.6407879490151,4,0.115874855156431
"CLAYTON",2016,"FOREST PARK 1",720,54.6282245827011,52,3.9453717754173,545,41.350531107739,1,0.0758725341426404
"CLAYTON",2016,"FOREST PARK 2",574,49.3551160791058,48,4.12725709372313,541,46.5176268271711,0,0
"CLAYTON",2016,"FOREST PARK 3",533,47.5892857142857,87,7.76785714285714,500,44.6428571428571,0,0
"CLAYTON",2016,"FOREST PARK 4",399,45.4960091220068,37,4.21892816419612,441,50.285062713797,0,0
"CLAYTON",2016,"FOREST PARK 5",788,50.4481434058899,45,2.8809218950064,725,46.4148527528809,4,0.256081946222791
"CLAYTON",2016,"FOREST PARK 6",269,39.3850658857979,38,5.56368960468521,371,54.3191800878477,5,0.732064421669107
"CLAYTON",2016,"JONESBORO 1",826,34.0759075907591,95,3.91914191419142,1499,61.8399339933993,4,0.165016501650165
"CLAYTON",2016,"JONESBORO 2",705,32.5334563913244,66,3.04568527918782,1392,64.2362713428703,4,0.184586986617443
"CLAYTON",2016,"JONESBORO 3",690,31.0251798561151,85,3.82194244604317,1446,65.0179856115108,3,0.134892086330935
"CLAYTON",2016,"JONESBORO 4",434,43.18407960199,39,3.88059701492537,531,52.8358208955224,1,0.099502487562189
"CLAYTON",2016,"JONESBORO 5",469,41.541186891054,45,3.98582816651904,614,54.384410983171,1,0.0885739592559787
"CLAYTON",2016,"JONESBORO 6",451,26.1146496815287,135,7.81702374059062,1140,66.0104226983208,1,0.0579038795599305
"CLAYTON",2016,"JONESBORO 7",572,32.3895809739524,84,4.75651189127973,1108,62.7406568516421,2,0.113250283125708
"CLAYTON",2016,"JONESBORO 8",741,43.384074941452,34,1.99063231850117,927,54.2740046838408,6,0.351288056206089
"CLAYTON",2016,"JONESBORO 9",304,49.2706645056726,14,2.26904376012966,297,48.1361426256078,2,0.324149108589951
"CLAYTON",2016,"JONESBORO 10",596,42.2695035460993,39,2.76595744680851,772,54.7517730496454,3,0.212765957446809
"CLAYTON",2016,"JONESBORO 11",700,31.8761384335155,104,4.73588342440801,1391,63.3424408014572,1,0.0455373406193078
"CLAYTON",2016,"JONESBORO 12",573,39.3543956043956,47,3.22802197802198,833,57.2115384615385,3,0.206043956043956
"CLAYTON",2016,"JONESBORO 13",408,35.509138381201,38,3.30722367275892,701,61.0095735422106,2,0.174064403829417
"CLAYTON",2016,"JONESBORO 14",680,25.2694165737644,133,4.94240059457451,1873,69.6023782980305,5,0.185804533630621
"CLAYTON",2016,"JONESBORO 15",506,41.7491749174918,26,2.14521452145215,677,55.8580858085809,3,0.247524752475248
"CLAYTON",2016,"JONESBORO 16",456,42.8169014084507,33,3.09859154929577,573,53.8028169014084,3,0.28169014084507
"CLAYTON",2016,"JONESBORO 17",911,38.4226064951497,67,2.82581189371573,1383,58.3298186419232,10,0.421762969211303
"CLAYTON",2016,"JONESBORO 18",590,37.037037037037,46,2.88763339610797,956,60.0125549278092,1,0.0627746390458255
"CLAYTON",2016,"LAKE CITY",565,41.513592946363,36,2.64511388684791,756,55.547391623806,4,0.293901542983101
"CLAYTON",2016,"LOVEJOY 1",696,32.6454033771107,59,2.76735459662289,1376,64.5403377110694,1,0.0469043151969981
"CLAYTON",2016,"LOVEJOY 2",448,27.2671941570298,52,3.16494217894096,1141,69.4461351186853,2,0.121728545343883
